YR,PRD,MONTH,DATE,SCENRO,MU,BU,SCTR,CNTRY,SUBBRAND,AMT
2018,11.0,10,2018-10-01,Actual,CE FOBO,FOBO BU,Europe,Bulgaria,L3_1259,45711.87998844688
2018,11.0,10,2018-10-01,Actual,CE FOBO,FOBO BU,Europe,Bulgaria,L3_2198,60195.80424506703
2018,11.0,10,2018-10-01,Actual,CE FOBO,FOBO BU,Europe,Bulgaria,L3_24,40130.254379970844
2018,11.0,10,2018-10-01,Actual,CE FOBO,FOBO BU,Europe,Bulgaria,L3_3190,3863.778856382042
2018,11.0,10,2018-10-01,Actual,CE FOBO,FOBO BU,Europe,Bulgaria,L3_410,40118.20813931372
2018,11.0,10,2018-10-01,Actual,CE FOBO,FOBO BU,Europe,Bulgaria,L3_956,6717.364198009201
2017,11.0,10,2017-10-01,Actual,CE FOBO,FOBO BU,Europe,Croatia,L3_1233,91464.05501084868
2017,11.0,10,2017-10-01,Actual,CE FOBO,FOBO BU,Europe,Croatia,L3_1259,7727.452044683804
2017,11.0,10,2017-10-01,Actual,CE FOBO,FOBO BU,Europe,Croatia,L3_2198,9871.224982920405
2017,11.0,10,2017-10-01,Actual,CE FOBO,FOBO BU,Europe,Croatia,L3_24,3365.5505695547117
2018,11.0,10,2018-10-01,Actual,CE FOBO,FOBO BU,Europe,Croatia,L3_1233,114549.81578409756
2018,11.0,10,2018-10-01,Actual,CE FOBO,FOBO BU,Europe,Croatia,L3_1259,5991.8846378731
2018,11.0,10,2018-10-01,Actual,CE FOBO,FOBO BU,Europe,Croatia,L3_2198,13075.454551858713
2018,11.0,10,2018-10-01,Actual,CE FOBO,FOBO BU,Europe,Croatia,L3_24,6079.1247807372865
2017,11.0,10,2017-10-01,Actual,CE FOBO,FOBO BU,Europe,Cyprus,L3_1233,62689.481729868334
2017,11.0,10,2017-10-01,Actual,CE FOBO,FOBO BU,Europe,Cyprus,L3_1259,14254.88718096835
2017,11.0,10,2017-10-01,Actual,CE FOBO,FOBO BU,Europe,Cyprus,L3_2198,407.88148189893843
2017,11.0,10,2017-10-01,Actual,CE FOBO,FOBO BU,Europe,Cyprus,L3_24,81487.12602058428
2017,11.0,10,2017-10-01,Actual,CE FOBO,FOBO BU,Europe,Cyprus,L3_26,33311.7158496122
2017,11.0,10,2017-10-01,Actual,CE FOBO,FOBO BU,Europe,Cyprus,L3_410,6311.004346509057
2017,11.0,10,2017-10-01,Actual,CE FOBO,FOBO BU,Europe,Cyprus,L3_4445,11366.658330574204
2017,11.0,10,2017-10-01,Actual,CE FOBO,FOBO BU,Europe,Cyprus,L3_4506,2949.347671412369
2017,11.0,10,2017-10-01,Actual,CE FOBO,FOBO BU,Europe,Cyprus,L3_4507,15394.752136270456
2017,11.0,10,2017-10-01,Actual,CE FOBO,FOBO BU,Europe,Cyprus,L3_738,81.45834101780167
2017,11.0,10,2017-10-01,Actual,CE FOBO,FOBO BU,Europe,Cyprus,L3_837,31062.168464033875
2017,11.0,10,2017-10-01,Actual,CE FOBO,FOBO BU,Europe,Cyprus,L3_956,30358.449627693673
2018,11.0,10,2018-10-01,Actual,CE FOBO,FOBO BU,Europe,Cyprus,L3_1233,73829.45059280185
2018,11.0,10,2018-10-01,Actual,CE FOBO,FOBO BU,Europe,Cyprus,L3_1259,26764.717899586485
2018,11.0,10,2018-10-01,Actual,CE FOBO,FOBO BU,Europe,Cyprus,L3_2198,962.6425647925722
2018,11.0,10,2018-10-01,Actual,CE FOBO,FOBO BU,Europe,Cyprus,L3_24,217571.0692975844
2018,11.0,10,2018-10-01,Actual,CE FOBO,FOBO BU,Europe,Cyprus,L3_26,2577.5573605348327
2018,11.0,10,2018-10-01,Actual,CE FOBO,FOBO BU,Europe,Cyprus,L3_410,6156.0516508985365
2018,11.0,10,2018-10-01,Actual,CE FOBO,FOBO BU,Europe,Cyprus,L3_4445,11221.760019161273
2018,11.0,10,2018-10-01,Actual,CE FOBO,FOBO BU,Europe,Cyprus,L3_4506,2587.960451698802
2018,11.0,10,2018-10-01,Actual,CE FOBO,FOBO BU,Europe,Cyprus,L3_4507,14482.6984987989
2018,11.0,10,2018-10-01,Actual,CE FOBO,FOBO BU,Europe,Cyprus,L3_738,3083.931012315696
2018,11.0,10,2018-10-01,Actual,CE FOBO,FOBO BU,Europe,Cyprus,L3_837,35831.66259254824
2018,11.0,10,2018-10-01,Actual,CE FOBO,FOBO BU,Europe,Cyprus,L3_956,42021.450761871885
2017,11.0,10,2017-10-01,Actual,NE FOBO,FOBO BU,Europe,Denmark,L3_1077,24469.560347438943
2017,11.0,10,2017-10-01,Actual,NE FOBO,FOBO BU,Europe,Denmark,L3_1233,263201.1651743887
2017,11.0,10,2017-10-01,Actual,NE FOBO,FOBO BU,Europe,Denmark,L3_1259,710365.9485850951
2017,11.0,10,2017-10-01,Actual,NE FOBO,FOBO BU,Europe,Denmark,L3_2198,37561.5520608934
2017,11.0,10,2017-10-01,Actual,NE FOBO,FOBO BU,Europe,Denmark,L3_24,16884.021471895627
2017,11.0,10,2017-10-01,Actual,NE FOBO,FOBO BU,Europe,Denmark,L3_97,4580.741513036005
2018,11.0,10,2018-10-01,Actual,NE FOBO,FOBO BU,Europe,Denmark,L3_1077,39989.83818546984
2018,11.0,10,2018-10-01,Actual,NE FOBO,FOBO BU,Europe,Denmark,L3_1233,239257.7296695033
2018,11.0,10,2018-10-01,Actual,NE FOBO,FOBO BU,Europe,Denmark,L3_1259,926859.9466044664
2018,11.0,10,2018-10-01,Actual,NE FOBO,FOBO BU,Europe,Denmark,L3_2198,41917.92353631132
2018,11.0,10,2018-10-01,Actual,NE FOBO,FOBO BU,Europe,Denmark,L3_24,6345.410100526231
2018,11.0,10,2018-10-01,Actual,NE FOBO,FOBO BU,Europe,Denmark,L3_738,1775.2354652596282
2018,11.0,10,2018-10-01,Actual,NE FOBO,FOBO BU,Europe,Denmark,L3_97,4138.517678386508
2017,11.0,10,2017-10-01,Actual,NE FOBO,FOBO BU,Europe,Finland,L3_1077,55168.39024184107
2017,11.0,10,2017-10-01,Actual,NE FOBO,FOBO BU,Europe,Finland,L3_1233,158754.59679271307
2017,11.0,10,2017-10-01,Actual,NE FOBO,FOBO BU,Europe,Finland,L3_1259,558366.188095419
2017,11.0,10,2017-10-01,Actual,NE FOBO,FOBO BU,Europe,Finland,L3_24,33570.73403221489
2017,11.0,10,2017-10-01,Actual,NE FOBO,FOBO BU,Europe,Finland,L3_26,7446.478764097977
2017,11.0,10,2017-10-01,Actual,NE FOBO,FOBO BU,Europe,Finland,L3_738,5413.998353298275
2018,11.0,10,2018-10-01,Actual,NE FOBO,FOBO BU,Europe,Finland,L3_1077,73717.45225461951
2018,11.0,10,2018-10-01,Actual,NE FOBO,FOBO BU,Europe,Finland,L3_1233,170368.06786225017
2018,11.0,10,2018-10-01,Actual,NE FOBO,FOBO BU,Europe,Finland,L3_1259,712897.0592981487
2018,11.0,10,2018-10-01,Actual,NE FOBO,FOBO BU,Europe,Finland,L3_24,10882.985917874224
2018,11.0,10,2018-10-01,Actual,NE FOBO,FOBO BU,Europe,Finland,L3_26,32652.794698597427
2018,11.0,10,2018-10-01,Actual,NE FOBO,FOBO BU,Europe,Finland,L3_738,15977.119187336655
2017,11.0,10,2017-10-01,Actual,CE FOBO,FOBO BU,Europe,Gaza,L3_1233,37729.7978908512
2017,11.0,10,2017-10-01,Actual,CE FOBO,FOBO BU,Europe,Gaza,L3_1259,10779.610152656162
2017,11.0,10,2017-10-01,Actual,CE FOBO,FOBO BU,Europe,Gaza,L3_2198,54993.92052299001
2017,11.0,10,2017-10-01,Actual,CE FOBO,FOBO BU,Europe,Gaza,L3_24,55310.37737842807
2018,11.0,10,2018-10-01,Actual,CE FOBO,FOBO BU,Europe,Gaza,L3_1233,30544.701415257165
2018,11.0,10,2018-10-01,Actual,CE FOBO,FOBO BU,Europe,Gaza,L3_2198,21652.716039815998
2018,11.0,10,2018-10-01,Actual,CE FOBO,FOBO BU,Europe,Gaza,L3_24,37872.02806562735
2017,11.0,10,2017-10-01,Actual,BCCA FOBO,FOBO BU,Europe,Georgia,L3_101,3419.441646178665
2017,11.0,10,2017-10-01,Actual,BCCA FOBO,FOBO BU,Europe,Georgia,L3_1233,166426.2223035089
2017,11.0,10,2017-10-01,Actual,BCCA FOBO,FOBO BU,Europe,Georgia,L3_1259,28944.157573281293
2017,11.0,10,2017-10-01,Actual,BCCA FOBO,FOBO BU,Europe,Georgia,L3_2198,66423.57330595337
2017,11.0,10,2017-10-01,Actual,BCCA FOBO,FOBO BU,Europe,Georgia,L3_24,5332.886601375103
2017,11.0,10,2017-10-01,Actual,BCCA FOBO,FOBO BU,Europe,Georgia,L3_410,16186.110895859898
2017,11.0,10,2017-10-01,Actual,BCCA FOBO,FOBO BU,Europe,Georgia,L3_956,10504.533190563072
2018,11.0,10,2018-10-01,Actual,BCCA FOBO,FOBO BU,Europe,Georgia,L3_101,7302.769226434102
2018,11.0,10,2018-10-01,Actual,BCCA FOBO,FOBO BU,Europe,Georgia,L3_1233,217176.49004371167
2018,11.0,10,2018-10-01,Actual,BCCA FOBO,FOBO BU,Europe,Georgia,L3_1259,59698.29450592802
2018,11.0,10,2018-10-01,Actual,BCCA FOBO,FOBO BU,Europe,Georgia,L3_2198,102592.4425890964
2018,11.0,10,2018-10-01,Actual,BCCA FOBO,FOBO BU,Europe,Georgia,L3_24,8286.191573795551
2018,11.0,10,2018-10-01,Actual,BCCA FOBO,FOBO BU,Europe,Georgia,L3_410,7434.855198551633
2017,11.0,10,2017-10-01,Actual,DACH,NE,Europe,Germany,L3_1233,319690.92586983024
2017,11.0,10,2017-10-01,Actual,DACH,NE,Europe,Germany,L3_1259,9936.246504124605
2017,11.0,10,2017-10-01,Actual,DACH,NE,Europe,Germany,L3_2198,80687.03021422584
2017,11.0,10,2017-10-01,Actual,DACH,NE,Europe,Germany,L3_24,93742.18227159695
2017,11.0,10,2017-10-01,Actual,DACH,NE,Europe,Germany,L3_3593,65668.48182144795
2017,11.0,10,2017-10-01,Actual,DACH,NE,Europe,Germany,L3_410,94626.13681993337
2018,11.0,10,2018-10-01,Actual,DACH,NE,Europe,Germany,L3_1233,362941.81877100165
2018,11.0,10,2018-10-01,Actual,DACH,NE,Europe,Germany,L3_1259,21250.83654449008
2018,11.0,10,2018-10-01,Actual,DACH,NE,Europe,Germany,L3_2198,97359.97125809247
2018,11.0,10,2018-10-01,Actual,DACH,NE,Europe,Germany,L3_24,114613.45656661008
2018,11.0,10,2018-10-01,Actual,DACH,NE,Europe,Germany,L3_3593,76267.93375272099
2018,11.0,10,2018-10-01,Actual,DACH,NE,Europe,Germany,L3_410,122851.54945651027
2017,11.0,10,2017-10-01,Actual,GBI FOBO,FOBO BU,Europe,Great Britain,L3_1077,264091.6577317843
2017,11.0,10,2017-10-01,Actual,GBI FOBO,FOBO BU,Europe,Great Britain,L3_1233,4661411.044236473
2017,11.0,10,2017-10-01,Actual,GBI FOBO,FOBO BU,Europe,Great Britain,L3_1259,6392714.469260954
2017,11.0,10,2017-10-01,Actual,GBI FOBO,FOBO BU,Europe,Great Britain,L3_24,646172.9380851411
2017,11.0,10,2017-10-01,Actual,GBI FOBO,FOBO BU,Europe,Great Britain,L3_26,630225.8198840461
2017,11.0,10,2017-10-01,Actual,GBI FOBO,FOBO BU,Europe,Great Britain,L3_410,2159318.837713891
2017,11.0,10,2017-10-01,Actual,GBI FOBO,FOBO BU,Europe,Great Britain,L3_4142,371.2989510612688
2017,11.0,10,2017-10-01,Actual,GBI FOBO,FOBO BU,Europe,Great Britain,L3_738,17238.339450381467
2017,11.0,10,2017-10-01,Actual,GBI FOBO,FOBO BU,Europe,Great Britain,L3_956,285961.12368178193
2018,11.0,10,2018-10-01,Actual,GBI FOBO,FOBO BU,Europe,Great Britain,L3_1077,152197.52192627138
2018,11.0,10,2018-10-01,Actual,GBI FOBO,FOBO BU,Europe,Great Britain,L3_1233,2634931.2282586475
2018,11.0,10,2018-10-01,Actual,GBI FOBO,FOBO BU,Europe,Great Britain,L3_1259,8547562.175244624
2018,11.0,10,2018-10-01,Actual,GBI FOBO,FOBO BU,Europe,Great Britain,L3_24,327280.5956901232
2018,11.0,10,2018-10-01,Actual,GBI FOBO,FOBO BU,Europe,Great Britain,L3_26,1064529.2985354306
2018,11.0,10,2018-10-01,Actual,GBI FOBO,FOBO BU,Europe,Great Britain,L3_410,2217328.650521652
2018,11.0,10,2018-10-01,Actual,GBI FOBO,FOBO BU,Europe,Great Britain,L3_4142,3240.570822737103
2018,11.0,10,2018-10-01,Actual,GBI FOBO,FOBO BU,Europe,Great Britain,L3_738,13791.233718202504
2018,11.0,10,2018-10-01,Actual,GBI FOBO,FOBO BU,Europe,Great Britain,L3_956,356314.9531182858
2017,11.0,10,2017-10-01,Actual,NE FOBO,FOBO BU,Europe,Iceland,L3_1077,8403.725176290744
2017,11.0,10,2017-10-01,Actual,NE FOBO,FOBO BU,Europe,Iceland,L3_1233,60817.425485900254
2017,11.0,10,2017-10-01,Actual,NE FOBO,FOBO BU,Europe,Iceland,L3_1259,90373.11349531185
2017,11.0,10,2017-10-01,Actual,NE FOBO,FOBO BU,Europe,Iceland,L3_24,13355.77324889224
2017,11.0,10,2017-10-01,Actual,NE FOBO,FOBO BU,Europe,Iceland,L3_738,12680.25332328306
2018,11.0,10,2018-10-01,Actual,NE FOBO,FOBO BU,Europe,Iceland,L3_1077,7218.263510457687
2018,11.0,10,2018-10-01,Actual,NE FOBO,FOBO BU,Europe,Iceland,L3_1233,59585.073932921485
2018,11.0,10,2018-10-01,Actual,NE FOBO,FOBO BU,Europe,Iceland,L3_1259,98912.52442709912
2018,11.0,10,2018-10-01,Actual,NE FOBO,FOBO BU,Europe,Iceland,L3_24,12123.840285855178
2018,11.0,10,2018-10-01,Actual,NE FOBO,FOBO BU,Europe,Iceland,L3_26,292.8539728219904
2018,11.0,10,2018-10-01,Actual,NE FOBO,FOBO BU,Europe,Iceland,L3_738,9510.189992462294
2017,11.0,10,2017-10-01,Actual,GBI FOBO,FOBO BU,Europe,Ireland,L3_1077,17871.78150514607
2017,11.0,10,2017-10-01,Actual,GBI FOBO,FOBO BU,Europe,Ireland,L3_1233,119036.708347129
2017,11.0,10,2017-10-01,Actual,GBI FOBO,FOBO BU,Europe,Ireland,L3_1259,223455.1167639994
2017,11.0,10,2017-10-01,Actual,GBI FOBO,FOBO BU,Europe,Ireland,L3_24,337973.7789620506
2017,11.0,10,2017-10-01,Actual,GBI FOBO,FOBO BU,Europe,Ireland,L3_26,307186.07870210556
2017,11.0,10,2017-10-01,Actual,GBI FOBO,FOBO BU,Europe,Ireland,L3_410,24889.11400252195
2017,11.0,10,2017-10-01,Actual,GBI FOBO,FOBO BU,Europe,Ireland,L3_956,3727.2442287235913
2018,11.0,10,2018-10-01,Actual,GBI FOBO,FOBO BU,Europe,Ireland,L3_1077,14309.750410347087
2018,11.0,10,2018-10-01,Actual,GBI FOBO,FOBO BU,Europe,Ireland,L3_1233,104720.25307672255
2018,11.0,10,2018-10-01,Actual,GBI FOBO,FOBO BU,Europe,Ireland,L3_1259,336250.28720773774
2018,11.0,10,2018-10-01,Actual,GBI FOBO,FOBO BU,Europe,Ireland,L3_24,332470.765288511
2018,11.0,10,2018-10-01,Actual,GBI FOBO,FOBO BU,Europe,Ireland,L3_26,420607.6303424373
2018,11.0,10,2018-10-01,Actual,GBI FOBO,FOBO BU,Europe,Ireland,L3_410,36369.449888343326
2018,11.0,10,2018-10-01,Actual,GBI FOBO,FOBO BU,Europe,Ireland,L3_956,7151.905912520341
2017,11.0,10,2017-10-01,Actual,CE FOBO,FOBO BU,Europe,Israel,L3_1233,280080.67458947684
2017,11.0,10,2017-10-01,Actual,CE FOBO,FOBO BU,Europe,Israel,L3_1259,297217.846752094
2017,11.0,10,2017-10-01,Actual,CE FOBO,FOBO BU,Europe,Israel,L3_2198,187609.65249061308
2017,11.0,10,2017-10-01,Actual,CE FOBO,FOBO BU,Europe,Israel,L3_24,123004.24788486327
2017,11.0,10,2017-10-01,Actual,CE FOBO,FOBO BU,Europe,Israel,L3_26,89387.43809570775
2018,11.0,10,2018-10-01,Actual,CE FOBO,FOBO BU,Europe,Israel,L3_1233,227682.57099180712
2018,11.0,10,2018-10-01,Actual,CE FOBO,FOBO BU,Europe,Israel,L3_1259,240175.642642283
2018,11.0,10,2018-10-01,Actual,CE FOBO,FOBO BU,Europe,Israel,L3_2198,100387.85372623333
2018,11.0,10,2018-10-01,Actual,CE FOBO,FOBO BU,Europe,Israel,L3_24,98344.51543820843
2018,11.0,10,2018-10-01,Actual,CE FOBO,FOBO BU,Europe,Israel,L3_26,74294.68204264794
2018,11.0,10,2018-10-01,Actual,CE FOBO,FOBO BU,Europe,Israel,L3_738,6340.126661641529
2017,11.0,10,2017-10-01,Actual,Italy,SWE,Europe,Italy,L3_1233,1541626.7567434288
2017,11.0,10,2017-10-01,Actual,Italy,SWE,Europe,Italy,L3_1259,39609.41297471698
2017,11.0,10,2017-10-01,Actual,Italy,SWE,Europe,Italy,L3_2198,2071.2348453361324
2017,11.0,10,2017-10-01,Actual,Italy,SWE,Europe,Italy,L3_24,4677.512979648193
2017,11.0,10,2017-10-01,Actual,Italy,SWE,Europe,Italy,L3_2944,1302.8188907596182
2017,11.0,10,2017-10-01,Actual,Italy,SWE,Europe,Italy,L3_410,13906.243615844682
2018,11.0,10,2018-10-01,Actual,Italy,SWE,Europe,Italy,L3_1233,1462760.2516325826
2018,11.0,10,2018-10-01,Actual,Italy,SWE,Europe,Italy,L3_1259,66644.26253760047
2018,11.0,10,2018-10-01,Actual,Italy,SWE,Europe,Italy,L3_24,5008.383056363727
2018,11.0,10,2018-10-01,Actual,Italy,SWE,Europe,Italy,L3_2944,723.7883313491091
2018,11.0,10,2018-10-01,Actual,Italy,SWE,Europe,Italy,L3_410,11374.652173606757
2017,11.0,10,2017-10-01,Actual,BCCA FOBO,FOBO BU,Europe,Kazakhstan,L3_1233,1311784.0060512987
2017,11.0,10,2017-10-01,Actual,BCCA FOBO,FOBO BU,Europe,Kazakhstan,L3_1259,11956.422196078984
2017,11.0,10,2017-10-01,Actual,BCCA FOBO,FOBO BU,Europe,Kazakhstan,L3_2198,76127.75002993947
2017,11.0,10,2017-10-01,Actual,BCCA FOBO,FOBO BU,Europe,Kazakhstan,L3_24,53220.34405754017
2017,11.0,10,2017-10-01,Actual,BCCA FOBO,FOBO BU,Europe,Kazakhstan,L3_956,157012.1800888322
2018,11.0,10,2018-10-01,Actual,BCCA FOBO,FOBO BU,Europe,Kazakhstan,L3_1233,1208327.2280261777
2018,11.0,10,2018-10-01,Actual,BCCA FOBO,FOBO BU,Europe,Kazakhstan,L3_1259,40686.17781941911
2018,11.0,10,2018-10-01,Actual,BCCA FOBO,FOBO BU,Europe,Kazakhstan,L3_2198,77261.84018654062
2018,11.0,10,2018-10-01,Actual,BCCA FOBO,FOBO BU,Europe,Kazakhstan,L3_24,72838.28098032447
2018,11.0,10,2018-10-01,Actual,BCCA FOBO,FOBO BU,Europe,Kazakhstan,L3_956,145520.1721696618
2017,11.0,10,2017-10-01,Actual,NE FOBO,FOBO BU,Europe,Latvia,L3_1077,2271.086204588843
2017,11.0,10,2017-10-01,Actual,NE FOBO,FOBO BU,Europe,Latvia,L3_1233,283162.42347747495
2017,11.0,10,2017-10-01,Actual,NE FOBO,FOBO BU,Europe,Latvia,L3_1259,17891.52747743972
2017,11.0,10,2017-10-01,Actual,NE FOBO,FOBO BU,Europe,Latvia,L3_2198,15861.04731899009
2017,11.0,10,2017-10-01,Actual,NE FOBO,FOBO BU,Europe,Latvia,L3_24,21360.024093001204
2017,11.0,10,2017-10-01,Actual,NE FOBO,FOBO BU,Europe,Latvia,L3_956,18033.349065968454
2018,11.0,10,2018-10-01,Actual,NE FOBO,FOBO BU,Europe,Latvia,L3_1077,10863.278690834291
2018,11.0,10,2018-10-01,Actual,NE FOBO,FOBO BU,Europe,Latvia,L3_1233,308059.0326392538
2018,11.0,10,2018-10-01,Actual,NE FOBO,FOBO BU,Europe,Latvia,L3_1259,19354.314456193246
2018,11.0,10,2018-10-01,Actual,NE FOBO,FOBO BU,Europe,Latvia,L3_2198,16519.11548188485
2018,11.0,10,2018-10-01,Actual,NE FOBO,FOBO BU,Europe,Latvia,L3_24,17526.223468331067
2018,11.0,10,2018-10-01,Actual,NE FOBO,FOBO BU,Europe,Latvia,L3_956,22088.504645903926
2017,11.0,10,2017-10-01,Actual,CE FOBO,FOBO BU,Europe,Macedonia,L3_1233,199161.2892999796
2017,11.0,10,2017-10-01,Actual,CE FOBO,FOBO BU,Europe,Macedonia,L3_1259,4765.397702056314
2017,11.0,10,2017-10-01,Actual,CE FOBO,FOBO BU,Europe,Macedonia,L3_2198,96090.16716800632
2017,11.0,10,2017-10-01,Actual,CE FOBO,FOBO BU,Europe,Macedonia,L3_24,9944.710573217897
2018,11.0,10,2018-10-01,Actual,CE FOBO,FOBO BU,Europe,Macedonia,L3_1233,205907.37427176602
2018,11.0,10,2018-10-01,Actual,CE FOBO,FOBO BU,Europe,Macedonia,L3_1259,5616.03136249322
2018,11.0,10,2018-10-01,Actual,CE FOBO,FOBO BU,Europe,Macedonia,L3_2198,90802.50153219729
2018,11.0,10,2018-10-01,Actual,CE FOBO,FOBO BU,Europe,Macedonia,L3_24,8965.435742816284
2017,11.0,10,2017-10-01,Actual,CE FOBO,FOBO BU,Europe,Malta,L3_1233,40350.77102984791
2017,11.0,10,2017-10-01,Actual,CE FOBO,FOBO BU,Europe,Malta,L3_1259,8337.79490394708
2017,11.0,10,2017-10-01,Actual,CE FOBO,FOBO BU,Europe,Malta,L3_1971,1732.7109484371886
2017,11.0,10,2017-10-01,Actual,CE FOBO,FOBO BU,Europe,Malta,L3_2144,763.7726548822498
2017,11.0,10,2017-10-01,Actual,CE FOBO,FOBO BU,Europe,Malta,L3_2198,11216.930956020657
2017,11.0,10,2017-10-01,Actual,CE FOBO,FOBO BU,Europe,Malta,L3_24,38656.30877825759
2017,11.0,10,2017-10-01,Actual,CE FOBO,FOBO BU,Europe,Malta,L3_26,14250.639296105048
2017,11.0,10,2017-10-01,Actual,CE FOBO,FOBO BU,Europe,Malta,L3_3593,22719.84389199242
2017,11.0,10,2017-10-01,Actual,CE FOBO,FOBO BU,Europe,Malta,L3_410,6675.455960775748
2017,11.0,10,2017-10-01,Actual,CE FOBO,FOBO BU,Europe,Malta,L3_738,9510.005755778324
2017,11.0,10,2017-10-01,Actual,CE FOBO,FOBO BU,Europe,Malta,L3_956,8186.41381302262
2018,11.0,10,2018-10-01,Actual,CE FOBO,FOBO BU,Europe,Malta,L3_1233,39428.83207822307
2018,11.0,10,2018-10-01,Actual,CE FOBO,FOBO BU,Europe,Malta,L3_1259,10666.206420434932
2018,11.0,10,2018-10-01,Actual,CE FOBO,FOBO BU,Europe,Malta,L3_1971,2420.1887376860705
2018,11.0,10,2018-10-01,Actual,CE FOBO,FOBO BU,Europe,Malta,L3_2144,1088.389083184223
2018,11.0,10,2018-10-01,Actual,CE FOBO,FOBO BU,Europe,Malta,L3_2198,11211.499580847183
2018,11.0,10,2018-10-01,Actual,CE FOBO,FOBO BU,Europe,Malta,L3_24,30020.077067761864
2018,11.0,10,2018-10-01,Actual,CE FOBO,FOBO BU,Europe,Malta,L3_26,12431.783759413327
2018,11.0,10,2018-10-01,Actual,CE FOBO,FOBO BU,Europe,Malta,L3_3593,24065.535775925837
2018,11.0,10,2018-10-01,Actual,CE FOBO,FOBO BU,Europe,Malta,L3_410,7448.253999563236
2018,11.0,10,2018-10-01,Actual,CE FOBO,FOBO BU,Europe,Malta,L3_956,9048.332898917248
2017,11.0,10,2017-10-01,Actual,NE FOBO,FOBO BU,Europe,Netherlands,L3_1077,11778.158968109161
2017,11.0,10,2017-10-01,Actual,NE FOBO,FOBO BU,Europe,Netherlands,L3_1233,2106867.836537445
2017,11.0,10,2017-10-01,Actual,NE FOBO,FOBO BU,Europe,Netherlands,L3_1259,2655217.931287116
2017,11.0,10,2017-10-01,Actual,NE FOBO,FOBO BU,Europe,Netherlands,L3_24,1497826.2276950823
2017,11.0,10,2017-10-01,Actual,NE FOBO,FOBO BU,Europe,Netherlands,L3_26,462231.11875057244
2017,11.0,10,2017-10-01,Actual,NE FOBO,FOBO BU,Europe,Netherlands,L3_410,500229.5689418329
2017,11.0,10,2017-10-01,Actual,NE FOBO,FOBO BU,Europe,Netherlands,L3_738,38155.51626242489
2017,11.0,10,2017-10-01,Actual,NE FOBO,FOBO BU,Europe,Netherlands,L3_956,1217570.4104879787
2018,11.0,10,2018-10-01,Actual,NE FOBO,FOBO BU,Europe,Netherlands,L3_1077,3422.6117095094855
2018,11.0,10,2018-10-01,Actual,NE FOBO,FOBO BU,Europe,Netherlands,L3_1233,612301.9309207975
2018,11.0,10,2018-10-01,Actual,NE FOBO,FOBO BU,Europe,Netherlands,L3_1259,709056.941382007
2018,11.0,10,2018-10-01,Actual,NE FOBO,FOBO BU,Europe,Netherlands,L3_24,347694.9483279678
2018,11.0,10,2018-10-01,Actual,NE FOBO,FOBO BU,Europe,Netherlands,L3_26,94165.08280909879
2018,11.0,10,2018-10-01,Actual,NE FOBO,FOBO BU,Europe,Netherlands,L3_410,66856.63564700993
2018,11.0,10,2018-10-01,Actual,NE FOBO,FOBO BU,Europe,Netherlands,L3_738,5783.780547082486
2018,11.0,10,2018-10-01,Actual,NE FOBO,FOBO BU,Europe,Netherlands,L3_956,1393026.9776940572
2017,11.0,10,2017-10-01,Actual,CE FOBO,FOBO BU,Europe,North Cyprus,L3_1233,111147.89782533655
2017,11.0,10,2017-10-01,Actual,CE FOBO,FOBO BU,Europe,North Cyprus,L3_1259,6968.7781167006
2017,11.0,10,2017-10-01,Actual,CE FOBO,FOBO BU,Europe,North Cyprus,L3_2074,34002.64284657598
2017,11.0,10,2017-10-01,Actual,CE FOBO,FOBO BU,Europe,North Cyprus,L3_24,18613.608659204103
2017,11.0,10,2017-10-01,Actual,CE FOBO,FOBO BU,Europe,North Cyprus,L3_2514,1768.767215205031
2017,11.0,10,2017-10-01,Actual,CE FOBO,FOBO BU,Europe,North Cyprus,L3_26,1788.7521926271374
2017,11.0,10,2017-10-01,Actual,CE FOBO,FOBO BU,Europe,North Cyprus,L3_410,5725.018351144392
2018,11.0,10,2018-10-01,Actual,CE FOBO,FOBO BU,Europe,North Cyprus,L3_1233,97396.40127366102
2018,11.0,10,2018-10-01,Actual,CE FOBO,FOBO BU,Europe,North Cyprus,L3_1259,7150.3158087535985
2018,11.0,10,2018-10-01,Actual,CE FOBO,FOBO BU,Europe,North Cyprus,L3_2074,33953.11335442013
2018,11.0,10,2018-10-01,Actual,CE FOBO,FOBO BU,Europe,North Cyprus,L3_24,20508.147344543617
2018,11.0,10,2018-10-01,Actual,CE FOBO,FOBO BU,Europe,North Cyprus,L3_2514,2956.6573091093537
2018,11.0,10,2018-10-01,Actual,CE FOBO,FOBO BU,Europe,North Cyprus,L3_26,1896.7668171859682
2018,11.0,10,2018-10-01,Actual,CE FOBO,FOBO BU,Europe,North Cyprus,L3_410,3770.4927687333134
2017,11.0,10,2017-10-01,Actual,NE FOBO,FOBO BU,Europe,Norway,L3_1077,22980.84577289666
2017,11.0,10,2017-10-01,Actual,NE FOBO,FOBO BU,Europe,Norway,L3_1233,70536.53260107219
2017,11.0,10,2017-10-01,Actual,NE FOBO,FOBO BU,Europe,Norway,L3_1259,1297903.1975541199
2017,11.0,10,2017-10-01,Actual,NE FOBO,FOBO BU,Europe,Norway,L3_24,25060.922342465466
2017,11.0,10,2017-10-01,Actual,NE FOBO,FOBO BU,Europe,Norway,L3_26,13335.399744986016
